NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
1236,KBSTAR 내수주플러스,"8,265",하락25,-0.30%,0,294,"3,560",0.00,9,N/A,N/A
1237,TIGER 미국달러선물인버스2X,"6,655",하락30,-0.45%,0,293,"4,400",0.00,"7,535",N/A,N/A
1238,KODEX K-미래차액티브,"10,055",하락150,-1.47%,0,292,"2,900",0.18,"2,162",N/A,N/A
1239,SOL 미국S&P500ESG,"10,780",상승5,+0.05%,0,291,"2,700",0.00,"1,032",N/A,N/A
1240,미래에셋 인버스 2X 코스피200 선물 ETN,"14,535",상승75,+0.52%,0,291,"2,000",0.00,"19,200",N/A,N/A
1241,KBSTAR 배터리 리사이클링iSelect,"16,180",하락195,-1.19%,0,288,"1,780",0.21,"16,549",N/A,N/A
1242,KODEX KRX300,"15,995",하락60,-0.37%,0,288,"1,800",0.06,11,N/A,N/A
1243,KODEX 미국채10년선물,"11,505",상승5,+0.04%,0,288,"2,500",0.50,"4,030",N/A,N/A
1244,신한 콩 선물 ETN(H),"14,380",0,0.00%,0,288,"2,000",0.00,0,N/A,N/A
1245,미래에셋 원유선물혼합 ETN(H),"28,395",0,0.00%,0,284,"1,000",0.00,0,N/A,N/A
1246,신한 레버리지 미국달러 선물 ETN,"14,180",상승140,+1.00%,0,284,"2,000",0.00,1,N/A,N/A
1247,녹십자홀딩스2우,"33,450",상승450,+1.36%,500,283,846,0.06,14,50.45,N/A
1248,KODEX 200IT TR,"11,750",하락55,-0.47%,0,282,"2,400",0.01,11,N/A,N/A
1249,체시스,881,하락7,-0.79%,500,282,"32,000",0.74,"14,424",-5.01,-15.16
1250,KODEX 고배당,"9,650",하락20,-0.21%,0,280,"2,900",0.23,749,N/A,N/A
1251,코오롱모빌리티그룹우,"11,390",하락50,-0.44%,500,280,"2,456",0.27,"1,118",N/A,N/A
1252,ARIRANG K방산Fn,"12,145",상승360,+3.05%,0,279,"2,300",0.04,"132,296",N/A,N/A
1253,TIGER 200TR,"18,540",하락10,-0.05%,0,278,"1,500",0.01,"2,508",N/A,N/A
1254,ACE 국고채3년,"102,940",하락125,-0.12%,0,278,270,0.00,3,N/A,N/A
1255,KODEX 미국S&P500에너지(합성),"13,330",하락30,-0.22%,0,278,"2,084",0.03,"4,627",N/A,N/A
1256,KODEX 200롱코스닥150숏선물,"8,930",상승115,+1.30%,0,277,"3,100",0.03,"17,318",N/A,N/A
1257,하나 레버리지 옥수수 선물 ETN(H),"27,465",0,0.00%,0,275,"1,000",0.00,0,N/A,N/A
1258,신한 은 선물 ETN(H),"13,720",상승210,+1.55%,0,274,"2,000",0.00,121,N/A,N/A
1259,KODEX 탄소효율그린뉴딜,"8,525",0,0.00%,0,273,"3,200",0.00,1,N/A,N/A
1260,한국ANKOR유전,389,하락2,-0.51%,0,272,"70,020",0.00,"15,147,555",N/A,N/A
1261,SOL 글로벌탄소배출권선물IHS(합성),"13,615",0,0.00%,0,272,"2,000",0.14,"1,937",N/A,N/A
1262,ACE 미국친환경그린테마INDXX,"10,025",하락70,-0.69%,0,271,"2,700",0.00,158,N/A,N/A
1263,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,"13,505",하락555,-3.95%,0,270,"2,000",0.00,12,N/A,N/A
1264,ARIRANG 미국나스닥테크,"21,500",하락30,-0.14%,0,269,"1,250",0.00,324,N/A,N/A
1265,하나 Solactive 2X US Tech Top 10 ETN(H),"26,780",0,0.00%,0,268,"1,000",0.00,0,N/A,N/A
1266,KODEX S&P글로벌인프라(합성),"14,755",상승175,+1.20%,0,265,"1,796",0.00,"4,029",N/A,N/A
1267,KBSTAR 200선물인버스2X,"2,615",상승5,+0.19%,0,264,"10,100",1.25,"40,281",N/A,N/A
1268,KBSTAR 국채선물10년,"51,380",하락75,-0.15%,0,264,514,0.00,3,N/A,N/A
1269,삼성 레버리지 코스피200 선물 ETN,"26,370",하락90,-0.34%,0,264,"1,000",0.00,522,N/A,N/A
1270,신한 레버리지 코스피 200 선물 ETN,"26,175",하락250,-0.95%,0,262,"1,000",0.00,2,N/A,N/A
1271,신한 브렌트원유 선물 ETN(H),"12,970",하락285,-2.15%,0,259,"2,000",0.00,22,N/A,N/A
1272,메리츠 미국채10년 ETN(H),"8,575",상승10,+0.12%,0,257,"3,000",0.00,1,N/A,N/A
1273,TRUE 레버리지 금 선물 ETN,"25,665",상승70,+0.27%,0,257,"1,000",0.00,2,N/A,N/A
1274,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),"25,440",상승180,+0.71%,0,254,"1,000",0.00,390,N/A,N/A
1275,한화투자증권우,"5,300",하락30,-0.56%,"5,000",254,"4,800",0.52,815,-21.20,N/A
1276,TRUE 블룸버그 레버리지 천연가스 선물 ETN,"1,260",하락145,-10.32%,0,252,"20,000",0.00,"136,639",N/A,N/A
1277,TIGER 글로벌멀티에셋TIF액티브,"9,680",하락20,-0.21%,0,252,"2,600",0.00,331,N/A,N/A
1278,ARIRANG 미국단기우량회사채,"109,225",0,0.00%,0,251,230,0.00,0,N/A,N/A
1279,대신 레버리지 KRX 금현물 ETN,"25,025",상승150,+0.60%,0,250,"1,000",0.00,5,N/A,N/A
1280,ACE ESG액티브,"7,580",0,0.00%,0,250,"3,300",0.00,0,N/A,N/A
1281,TIGER 구리실물,"10,640",하락25,-0.23%,0,250,"2,350",0.00,476,N/A,N/A
1282,메리츠 레버리지 대표 농산물 선물 ETN(H),"24,680",0,0.00%,0,247,"1,000",0.00,0,N/A,N/A
1283,TIGER 인도니프티50레버리지(합성),"24,625",상승85,+0.35%,0,246,"1,000",0.00,755,N/A,N/A
1284,KBSTAR 국고채3년,"108,900",하락90,-0.08%,0,245,225,0.00,2,N/A,N/A
1285,KODEX 아시아반도체공급망exChina액티브,"10,600",하락5,-0.05%,0,244,"2,300",0.00,"1,017",N/A,N/A
1286,TRUE 레버리지 플래티넘 선물 ETN,"24,355",상승935,+3.99%,0,244,"1,000",0.00,58,N/A,N/A
1287,TIGER MKF배당귀족,"11,530",하락50,-0.43%,0,242,"2,100",0.00,563,N/A,N/A
1288,신한 인버스 2X 코스닥 150 선물 ETN,"9,500",상승280,+3.04%,0,238,"2,500",0.00,"39,046",N/A,N/A
1289,하이트론,"2,470",0,0.00%,500,237,"9,611",0.68,0,-3.08,-45.71
1290,신한 옥수수 선물 ETN(H),"11,775",하락95,-0.80%,0,236,"2,000",0.00,8,N/A,N/A
1291,하나 Solactive US Tech Top 10 ETN(H),"11,770",0,0.00%,0,235,"2,000",0.00,0,N/A,N/A
1292,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,"23,405",상승145,+0.62%,0,234,"1,000",0.00,1,N/A,N/A
1293,KODEX 미국러셀2000(H),"11,410",하락20,-0.17%,0,234,"2,050",0.00,265,N/A,N/A
1294,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,"23,280",0,0.00%,0,233,"1,000",0.00,0,N/A,N/A
1295,미래에셋 Q150 Core5 ETN,"11,620",0,0.00%,0,232,"2,000",0.00,0,N/A,N/A
1296,메리츠 레버리지 인플레이션 국채 ETN,"11,610",0,0.00%,0,232,"2,000",0.00,0,N/A,N/A
1297,TIGER 차이나반도체FACTSET,"7,590",하락30,-0.39%,0,231,"3,040",1.12,"1,289",N/A,N/A
1298,TIGER KRX2차전지K-뉴딜레버리지,"12,370",하락35,-0.28%,0,229,"1,850",3.62,"74,965",N/A,N/A
1299,HANARO Fn K-POP&미디어,"9,530",하락185,-1.90%,0,229,"2,400",0.05,"9,396",N/A,N/A
1300,WOORI 대한민국국고채액티브,"51,475",하락185,-0.36%,0,228,442,0.00,313,N/A,N/A
1301,QV 인버스 미국 IT TOP5 ETN(H),"11,320",0,0.00%,0,226,"2,000",0.00,0,N/A,N/A
1302,KODEX TRF5050,"12,565",상승30,+0.24%,0,226,"1,800",0.00,131,N/A,N/A
1303,신한 인버스 코스피 200 선물 ETN,"11,290",상승35,+0.31%,0,226,"2,000",0.00,2,N/A,N/A
1304,미래에셋 인버스 코스피200 선물 ETN,"11,275",상승25,+0.22%,0,226,"2,000",0.00,"9,151",N/A,N/A
1305,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),"22,445",0,0.00%,0,224,"1,000",0.00,0,N/A,N/A
1306,메리츠 레버리지 국채30년 ETN,"5,610",하락70,-1.23%,0,224,"4,000",0.00,"6,738",N/A,N/A
1307,KODEX 코스피대형주,"12,465",하락5,-0.04%,0,224,"1,800",0.00,"1,323",N/A,N/A
1308,미래에셋 인버스 천연가스 선물 ETN(H),"22,400","상승1,155",+5.44%,0,224,"1,000",0.00,72,N/A,N/A
1309,메리츠 인버스 천연가스 선물 ETN(H),"22,380","상승1,085",+5.10%,0,224,"1,000",0.00,437,N/A,N/A
1310,QV 레버리지 금 선물 ETN(H),"22,355",0,0.00%,0,224,"1,000",0.00,0,N/A,N/A
1311,메리츠 레버리지 금 선물 ETN(H),"22,220",0,0.00%,0,222,"1,000",0.00,0,N/A,N/A
1312,HANARO 코스닥150,"13,715",0,0.00%,0,222,"1,620",0.06,0,N/A,N/A
1313,대덕전자1우,"10,570",하락30,-0.28%,500,221,"2,096",1.06,"1,648",2.96,N/A
1314,코아스,716,상승2,+0.28%,500,221,"30,907",0.77,"21,919",-11.55,-10.57
1315,솔루스첨단소재2우B,"11,690",하락260,-2.18%,100,221,"1,889",0.04,427,-45.14,N/A
1316,메리츠 인플레이션 국채 ETN,"11,010",0,0.00%,0,220,"2,000",0.00,0,N/A,N/A
1317,KODEX TRF7030,"13,760",상승30,+0.22%,0,220,"1,600",0.00,"1,593",N/A,N/A
1318,KBSTAR 글로벌4차산업IT(합성 H),"19,125",하락155,-0.80%,0,220,"1,150",0.00,470,N/A,N/A
1319,KODEX 삼성전자채권혼합Wise,"10,405",하락35,-0.34%,0,218,"2,100",0.46,682,N/A,N/A
1320,TIGER 농산물선물Enhanced(H),"7,685",하락50,-0.65%,0,215,"2,800",0.00,"1,422",N/A,N/A
1321,TIGER KRX게임K-뉴딜,"6,300",하락65,-1.02%,0,214,"3,400",0.29,"13,248",N/A,N/A
1322,메리츠 레버리지 미국채30년 ETN(H),"7,135",상승35,+0.49%,0,214,"3,000",0.00,"12,987",N/A,N/A
1323,TIGER 차이나CSI300인버스(합성),"7,635",상승5,+0.07%,0,214,"2,800",1.87,87,N/A,N/A
1324,KODEX 배당성장채권혼합,"11,810",하락40,-0.34%,0,213,"1,800",0.00,281,N/A,N/A
1325,미래에셋 미디어엔터 Core5 ETN,"10,560",0,0.00%,0,211,"2,000",0.00,0,N/A,N/A
1326,ARIRANG 코스피50,"23,380",하락160,-0.68%,0,210,900,0.00,13,N/A,N/A
1327,KODEX 글로벌로봇(합성),"16,595",하락35,-0.21%,0,209,"1,260",0.52,626,N/A,N/A
1328,신한 다우존스지수 선물 ETN(H),"20,700",하락30,-0.14%,0,207,"1,000",0.00,1,N/A,N/A
1329,대상우,"15,100",상승70,+0.47%,"1,000",207,"1,370",0.87,168,6.55,N/A
1330,신한 블룸버그 2X 천연가스 선물 ETN(H),"1,360",하락150,-9.93%,0,204,"15,000",0.00,"248,292",N/A,N/A
1331,TRUE 인버스 2X 구리 선물 ETN,"20,345",하락55,-0.27%,0,203,"1,000",0.00,45,N/A,N/A
1332,신한 인버스 2X 다우존스지수 선물 ETN(H),"2,025",0,0.00%,0,202,"10,000",0.00,"10,936",N/A,N/A
1333,TIGER 원유선물인버스(H),"3,240",상승55,+1.73%,0,202,"6,250",0.45,"53,189",N/A,N/A
1334,키움 인버스 미국달러선물 ETN,"9,980",하락15,-0.15%,0,200,"2,000",0.00,7,N/A,N/A
1335,KODEX K-친환경선박액티브,"10,760",상승40,+0.37%,0,199,"1,850",0.00,"9,510",N/A,N/A
1336,메리츠 인버스 국채3년 ETN,"9,920",0,0.00%,0,198,"2,000",0.00,0,N/A,N/A
1337,KODEX 에너지화학,"18,865",하락70,-0.37%,0,198,"1,050",0.00,"1,942",N/A,N/A
1338,TIGER 코스피고배당,"14,335",하락55,-0.38%,0,198,"1,380",0.05,148,N/A,N/A
1339,코리아써우,"6,640",하락80,-1.19%,500,197,"2,965",1.19,61,2.65,N/A
1340,신한 레버리지 구리 선물 ETN,"19,670",상승195,+1.00%,0,197,"1,000",0.00,59,N/A,N/A
1341,TRUE 레버리지 은 선물 ETN,"19,655",0,0.00%,0,197,"1,000",0.00,0,N/A,N/A
1342,QV iSelect 글로벌 EMP ETN(H),"9,815",0,0.00%,0,196,"2,000",0.00,0,N/A,N/A
1343,미래에셋 코스닥150 선물 ETN,"9,800",하락130,-1.31%,0,196,"2,000",0.00,2,N/A,N/A
1344,KBSTAR 200선물레버리지,"15,060",하락30,-0.20%,0,196,"1,300",1.88,"1,173",N/A,N/A
1345,신한 K200 USD 선물 바이셀 ETN,"9,760",하락60,-0.61%,0,195,"2,000",0.00,7,N/A,N/A
1346,TIGER 200동일가중,"11,470",0,0.00%,0,195,"1,700",0.00,0,N/A,N/A
1347,미래에셋 레버리지 은 선물 ETN,"19,485",0,0.00%,0,195,"1,000",0.00,0,N/A,N/A
1348,메리츠 국채10년 ETN,"9,720",0,0.00%,0,194,"2,000",0.00,0,N/A,N/A
1349,KBSTAR 미국S&P원유생산기업(합성 H),"5,890",하락45,-0.76%,0,194,"3,300",0.84,"7,908",N/A,N/A
1350,NPC우,"3,680",하락40,-1.08%,500,194,"5,280",2.87,"3,197",5.49,N/A
1351,넥센타이어1우B,"2,980",하락15,-0.50%,500,194,"6,500",5.27,"1,074",-11.16,N/A
1352,삼성중공우,"168,100",하락200,-0.12%,"1,000",193,115,2.36,36,-238.78,N/A
1353,KODEX 게임산업,"8,365",하락75,-0.89%,0,192,"2,300",0.00,"5,002",N/A,N/A
1354,비케이탑스,904,0,0.00%,500,192,"21,248",1.14,0,-1.28,-228.88
1355,ACE 코스닥150,"13,650",하락175,-1.27%,0,191,"1,400",0.00,100,N/A,N/A
1356,하나 S&P 인버스 2X WTI원유 선물 ETN,"19,075",상승895,+4.92%,0,191,"1,000",0.00,"2,573",N/A,N/A
1357,신한 블룸버그 인버스 2X WTI원유 선물 ETN,"19,065",상승765,+4.18%,0,191,"1,000",0.00,"15,789",N/A,N/A
1358,KB S&P 인버스 2X WTI원유 선물 ETN,"19,055",상승735,+4.01%,0,191,"1,000",0.00,"2,854",N/A,N/A
1359,QV 블룸버그 -2X WTI원유선물 ETN,"19,025",상승710,+3.88%,0,190,"1,000",0.00,111,N/A,N/A
1360,ACE 아시아TOP50S&P,"12,670",하락95,-0.74%,0,190,"1,500",0.00,11,N/A,N/A
1361,신한 FnGuide 치킨 ETN,"9,460",상승75,+0.80%,0,189,"2,000",0.00,2,N/A,N/A
1362,TIGER 코스닥150바이오테크,"7,920",하락85,-1.06%,0,188,"2,380",0.00,"101,153",N/A,N/A
1363,신한 코스닥 150 ETN,"9,420",하락120,-1.26%,0,188,"2,000",0.00,2,N/A,N/A
1364,LX하우시스우,"18,180",상승180,+1.00%,"5,000",188,"1,032",12.02,955,-1.55,N/A
1365,TRUE 인버스 2X 금 선물 ETN,"18,645",상승345,+1.89%,0,186,"1,000",0.00,50,N/A,N/A
1366,TIGER 미국나스닥100TR채권혼합Fn,"10,640",하락25,-0.23%,0,186,"1,750",0.00,"1,162",N/A,N/A
1367,KB 레버리지 KOSDAQ 150 선물 ETN,"36,935",0,0.00%,0,185,500,0.00,0,N/A,N/A
1368,ACE 친환경자동차밸류체인액티브,"12,220",상승45,+0.37%,0,183,"1,500",0.00,"1,000",N/A,N/A
1369,KODEX 코스피100,"26,165",하락5,-0.02%,0,183,700,0.00,604,N/A,N/A
1370,미래에셋 인버스 코스닥150 선물 ETN,"9,150",상승135,+1.50%,0,183,"2,000",0.00,"287,134",N/A,N/A
1371,LX홀딩스1우,"12,450",0,0.00%,"1,000",182,"1,465",3.28,"3,766",5.69,N/A
1372,하이트진로2우B,"16,110",0,0.00%,"5,000",182,"1,130",2.67,531,13.19,N/A
1373,메리츠 미국 인플레이션 국채 ETN(H),"9,100",0,0.00%,0,182,"2,000",0.00,0,N/A,N/A
1374,메리츠 인버스 2X 구리 선물 ETN(H),"18,180",0,0.00%,0,182,"1,000",0.00,0,N/A,N/A
1375,신한 인버스 코스닥 150 선물 ETN,"9,080",상승35,+0.39%,0,182,"2,000",0.00,2,N/A,N/A
1376,QV 인버스 레버리지 구리 선물 ETN(H),"18,155",0,0.00%,0,182,"1,000",0.00,0,N/A,N/A
1377,하나 인버스 2X 구리 선물 ETN(H),"18,015",0,0.00%,0,180,"1,000",0.00,0,N/A,N/A
1378,TIGER 200 에너지화학,"16,955",하락85,-0.50%,0,180,"1,060",0.00,"2,454",N/A,N/A
1379,코오롱글로벌우,"24,100",하락250,-1.03%,"5,000",179,741,0.13,104,4.23,N/A
1380,대신 밀 선물 ETN(H),"8,915",하락200,-2.19%,0,178,"2,000",0.00,360,N/A,N/A
1381,에셋플러스 코리아플랫폼액티브,"7,130",하락40,-0.56%,0,178,"2,500",0.92,217,N/A,N/A
1382,KODEX 배당성장,"13,685",하락45,-0.33%,0,178,"1,300",0.25,195,N/A,N/A
1383,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),"17,790",상승690,+4.04%,0,178,"1,000",0.00,"1,554",N/A,N/A
1384,ACE 러시아MSCI(합성),"9,590",0,0.00%,0,177,"1,850",0.15,0,N/A,N/A
1385,TRUE 레버리지 구리 선물 ETN,"17,550",0,0.00%,0,176,"1,000",0.00,0,N/A,N/A
1386,ARIRANG KOFR금리,"100,365",0,0.00%,0,174,173,0.00,5,N/A,N/A
1387,KODEX 보험,"7,880",상승45,+0.57%,0,173,"2,200",0.45,"4,324",N/A,N/A
1388,TIGER 차이나항셍테크레버리지(합성 H),"7,990",하락5,-0.06%,0,173,"2,160",0.00,"4,974",N/A,N/A
1389,메리츠 레버리지 은 선물 ETN(H),"17,255",0,0.00%,0,173,"1,000",0.00,0,N/A,N/A
1390,코오롱우,"15,980",하락20,-0.12%,"5,000",172,"1,076",6.13,223,1.60,N/A
1391,미래에셋 코스피200 선물 ETN,"8,595",하락60,-0.69%,0,172,"2,000",0.00,2,N/A,N/A
1392,TRUE 인버스 2X 유로스탁스50 ETN(H) B,"17,180",하락115,-0.66%,0,172,"1,000",0.00,558,N/A,N/A
1393,KB 레버리지 항셍테크 선물 ETN(H) B,"17,085",하락60,-0.35%,0,171,"1,000",0.00,2,N/A,N/A
1394,삼성 인버스 2X 항셍테크 ETN(H),"8,540",상승40,+0.47%,0,171,"2,000",0.00,"1,870",N/A,N/A
1395,신한 코스피 200 ETN,"8,500",하락40,-0.47%,0,170,"2,000",0.00,2,N/A,N/A
1396,KBSTAR 차이나HSCEI(H),"8,070",하락5,-0.06%,0,169,"2,100",0.12,104,N/A,N/A
1397,QV 레버리지 은 선물 ETN(H),"16,865",0,0.00%,0,169,"1,000",0.00,0,N/A,N/A
1398,삼양홀딩스우,"55,400",상승300,+0.54%,"5,000",168,304,1.36,3,6.92,N/A
1399,삼성 S&P500 VIX S/T 선물 ETN,"16,840",하락115,-0.68%,0,168,"1,000",0.00,"18,224",N/A,N/A
1400,마이티 다이나믹퀀트액티브,"11,625",하락30,-0.26%,0,167,"1,440",0.00,3,N/A,N/A
1401,KODEX Fn시스템반도체,"8,345",하락140,-1.65%,0,167,"2,000",0.29,"19,960",N/A,N/A
1402,KODEX 미국나스닥100(H),"10,760",상승15,+0.14%,0,167,"1,550",0.10,"23,221",N/A,N/A
1403,KOSEF 미국달러선물레버리지,"12,160",상승65,+0.54%,0,165,"1,360",0.00,"1,520",N/A,N/A
1404,메리츠 인버스 2X 금 선물 ETN(H),"16,440",하락60,-0.36%,0,164,"1,000",0.00,17,N/A,N/A
1405,KBSTAR 200선물인버스,"5,870",상승25,+0.43%,0,164,"2,800",0.00,"1,329",N/A,N/A
1406,미래에셋 S&P 유럽탄소배출권 선물 ETN,"16,400",하락65,-0.39%,0,164,"1,000",0.00,1,N/A,N/A
1407,TIGER 유로스탁스배당30,"11,700",상승155,+1.34%,0,164,"1,400",0.00,196,N/A,N/A
1408,메리츠 S&P 유럽탄소배출권 선물 ETN,"16,350",하락5,-0.03%,0,164,"1,000",0.00,1,N/A,N/A
1409,TRUE FTSE100 ETN,"16,325",상승60,+0.37%,0,163,"1,000",0.00,31,N/A,N/A
1410,ACE 미국30년국채선물레버리지(합성 H),"9,020",상승45,+0.50%,0,162,"1,800",0.00,"22,767",N/A,N/A
1411,ARIRANG ESG성장주액티브,"8,105",하락25,-0.31%,0,162,"2,000",0.00,2,N/A,N/A
1412,TIGER 일본엔선물,"9,535",상승10,+0.10%,0,162,"1,700",0.33,"3,444",N/A,N/A
1413,ARIRANG 미국다우존스고배당주(합성 H),"15,735",상승150,+0.96%,0,162,"1,030",0.00,156,N/A,N/A
1414,한화우,"33,800","하락1,300",-3.70%,"5,000",162,479,0.14,354,2.52,N/A
1415,에이리츠,"3,625",하락15,-0.41%,"5,000",162,"4,463",0.24,"3,068",-11.77,-3.96
1416,FOCUS KRX300,"16,145",0,0.00%,0,161,"1,000",0.00,0,N/A,N/A
1417,QV 인버스 레버리지 금 선물 ETN(H),"16,095",0,0.00%,0,161,"1,000",0.00,0,N/A,N/A
1418,대신 철광석 선물 ETN(H) B,"15,985",0,0.00%,0,160,"1,000",0.00,0,N/A,N/A
1419,대한제당우,"2,460",하락25,-1.01%,500,159,"6,483",2.25,"14,610",9.25,N/A
1420,KBSTAR 미국S&P500(H),"10,565",상승20,+0.19%,0,158,"1,500",0.00,32,N/A,N/A
1421,TIGER 우량가치,"11,475",하락45,-0.39%,0,158,"1,380",0.00,252,N/A,N/A
1422,TIMEFOLIO 탄소중립액티브,"12,155",하락100,-0.82%,0,158,"1,300",0.00,58,N/A,N/A
1423,TIGER MSCI KOREA ESG리더스,"9,060",하락40,-0.44%,0,158,"1,740",0.00,9,N/A,N/A
1424,삼성 레버리지 구리 선물 ETN(H),"15,755",상승155,+0.99%,0,158,"1,000",0.00,"1,084",N/A,N/A
1425,QV 인버스 레버리지 WTI원유 선물 ETN(H),105,상승5,+5.00%,0,158,"150,000",0.00,"10,806",N/A,N/A
1426,HANARO Fn K-게임,"5,075",하락45,-0.88%,0,157,"3,100",0.00,"9,480",N/A,N/A
1427,QV 미국 IT TOP5 ETN(H),"22,445",상승110,+0.49%,0,157,700,0.00,95,N/A,N/A
1428,KODEX 미국S&P500(H),"10,120",하락5,-0.05%,0,157,"1,550",0.00,"5,019",N/A,N/A
1429,미래에셋 인버스 2X 은 선물 ETN,"15,685",하락380,-2.37%,0,157,"1,000",0.00,2,N/A,N/A
1430,메리츠 미국레버리지 인플레이션국채ETN(H),"7,840",0,0.00%,0,157,"2,000",0.00,0,N/A,N/A
1431,TRUE 인버스 2X 은 선물 ETN,"15,625",하락480,-2.98%,0,156,"1,000",0.00,350,N/A,N/A
1432,TRUE S&P500 VIX S/T 선물 ETN(H),"15,610",하락125,-0.79%,0,156,"1,000",0.00,489,N/A,N/A
1433,신한 FnGuide 폐기물처리 ETN,"7,795",상승95,+1.23%,0,156,"2,000",0.00,4,N/A,N/A
1434,메리츠 레버리지 구리 선물 ETN(H),"15,570",0,0.00%,0,156,"1,000",0.00,0,N/A,N/A
1435,TIGER K게임,"9,420",하락150,-1.57%,0,155,"1,650",0.24,"8,708",N/A,N/A
1436,QV 레버리지 구리 선물 ETN(H),"15,525",0,0.00%,0,155,"1,000",0.00,0,N/A,N/A
1437,일정실업,"12,900",0,0.00%,"5,000",155,"1,200",0.00,0,-1.81,-98.15
1438,하나 레버리지 구리 선물 ETN(H),"15,435",0,0.00%,0,154,"1,000",0.00,0,N/A,N/A
1439,TRUE S&P 유럽탄소배출권 선물 ETN(H),"15,350",0,0.00%,0,154,"1,000",0.00,0,N/A,N/A
1440,메리츠 S&P 유럽탄소배출권 선물 ETN(H),"15,300",하락40,-0.26%,0,153,"1,000",0.00,1,N/A,N/A
1441,KODEX 코스닥150롱코스피200숏선물,"10,120",하락130,-1.27%,0,152,"1,500",0.00,2,N/A,N/A
1442,KODEX 필수소비재,"7,550",하락25,-0.33%,0,151,"2,000",0.02,639,N/A,N/A
1443,KODEX 다우존스미국리츠(H),"11,585",상승75,+0.65%,0,151,"1,300",0.00,254,N/A,N/A
1444,메리츠 인버스 2X 국채30년 ETN,"14,990",하락30,-0.20%,0,150,"1,000",0.00,10,N/A,N/A
1445,KODEX 200가치저변동,"9,940",상승10,+0.10%,0,149,"1,500",0.00,248,N/A,N/A
1446,SOL 코스닥150,"13,235",하락240,-1.78%,0,148,"1,120",0.00,216,N/A,N/A
1447,신한 인버스 WTI원유 선물 ETN(H),"2,940",상승55,+1.91%,0,147,"5,000",0.00,"2,981",N/A,N/A
1448,KBSTAR 글로벌클린에너지S&P,"9,785",하락100,-1.01%,0,147,"1,500",0.00,509,N/A,N/A
1449,KBSTAR 글로벌메타버스Moorgate,"8,385",하락45,-0.53%,0,147,"1,750",0.84,22,N/A,N/A
1450,ARIRANG 우주항공&UAM iSelect,"11,270",상승165,+1.49%,0,147,"1,300",0.00,"10,110",N/A,N/A
1451,신한 인버스 2X 코스피 200 선물 ETN,"14,655",상승220,+1.52%,0,147,"1,000",0.00,19,N/A,N/A
1452,KB 인버스 2X 나스닥 100 ETN,"7,290",0,0.00%,0,146,"2,000",0.00,179,N/A,N/A
1453,TIGER 단기선진하이일드(합성 H),"12,140",0,0.00%,0,146,"1,200",0.00,19,N/A,N/A
1454,유유제약1우,"6,420",하락10,-0.16%,"1,000",146,"2,267",0.52,787,-21.26,N/A
1455,삼성 인버스 2X 코스피200 선물 ETN,"14,480",상승20,+0.14%,0,145,"1,000",0.00,"3,832",N/A,N/A
1456,TIGER AI코리아그로스액티브,"12,060",상승30,+0.25%,0,145,"1,200",0.02,10,N/A,N/A
1457,TIGER 글로벌자원생산기업(합성 H),"15,980",하락105,-0.65%,0,144,900,0.00,24,N/A,N/A
1458,미래에셋 인버스 미디어엔터 Core5 ETN,"14,365",0,0.00%,0,144,"1,000",0.00,0,N/A,N/A
1459,FOCUS ESG리더스,"10,250",0,0.00%,0,144,"1,400",0.00,0,N/A,N/A
1460,KODEX TDF2050액티브,"11,035",0,0.00%,0,143,"1,300",0.00,689,N/A,N/A
1461,KBSTAR 국채선물3년,"51,765",상승40,+0.08%,0,143,276,0.00,1,N/A,N/A
1462,KBSTAR 채권혼합,"59,510",상승110,+0.19%,0,143,240,0.00,1,N/A,N/A
1463,TIMEFOLIO 이노베이션액티브,"8,910",하락50,-0.56%,0,143,"1,600",0.00,26,N/A,N/A
1464,KB 인버스 2X KOSDAQ 150 선물 ETN,"9,500",상승280,+3.04%,0,142,"1,500",0.00,"14,489",N/A,N/A
1465,SOL 국고채3년,"102,875",하락80,-0.08%,0,142,138,0.00,13,N/A,N/A
1466,TIGER 미국달러선물레버리지,"12,905",상승75,+0.58%,0,142,"1,100",0.00,960,N/A,N/A
1467,KOSEF 코스닥150,"6,720",하락85,-1.25%,0,141,"2,100",0.00,11,N/A,N/A
1468,KBSTAR V&S셀렉트밸류채권혼합,"11,735",하락45,-0.38%,0,141,"1,200",0.00,562,N/A,N/A
1469,TIGER 200 철강소재,"9,885",하락15,-0.15%,0,140,"1,420",0.00,"2,417",N/A,N/A
1470,QV 인버스 레버리지 은 선물 ETN(H),"14,035",0,0.00%,0,140,"1,000",0.00,0,N/A,N/A
1471,한진칼우,"25,950",상승200,+0.78%,"2,500",139,537,1.39,535,2.55,N/A
1472,ARIRANG 선진국MSCI(합성 H),"11,055",상승25,+0.23%,0,139,"1,260",0.00,"2,551",N/A,N/A
1473,KOSEF 미국달러선물인버스2X,"5,875",하락20,-0.34%,0,139,"2,370",0.00,"6,112",N/A,N/A
