0,1,2,3,4,5,6,7,8,9,10,11
1741,KODEX 밸류Plus,"8,910",하락5,-0.06%,0,80,900,0.00,28,N/A,N/A
1742,ACE 코스피,"26,725",하락35,-0.13%,0,80,300,0.00,225,N/A,N/A
1743,히어로즈 TDF2050액티브,"10,660",상승65,+0.61%,0,80,750,0.00,144,N/A,N/A
1744,KB 인버스 2X 금 선물 ETN(H),"15,990",상승195,+1.23%,0,80,500,0.00,"1,130",N/A,N/A
1745,ACE 미국나스닥100채권혼합액티브,"9,990",상승50,+0.50%,0,80,800,0.00,"2,415",N/A,N/A
1746,TIGER 은행,"6,540",상승15,+0.23%,0,80,"1,220",0.00,"9,561",N/A,N/A
1747,ACE 미국S&P500채권혼합액티브,"9,970",상승55,+0.55%,0,80,800,0.00,"2,402",N/A,N/A
1748,KB 레버리지 FANG 플러스 ETN(H),"15,950",하락75,-0.47%,0,80,500,0.00,52,N/A,N/A
1749,대상홀딩스우,"8,730",하락210,-2.35%,"1,000",80,913,0.42,"6,766",10.06,N/A
1750,TIMEFOLIO 미국나스닥100액티브,"10,765",상승100,+0.94%,0,80,740,0.00,203,N/A,N/A
1751,ACE 밸류대형,"8,830",하락5,-0.06%,0,79,900,0.00,135,N/A,N/A
1752,남선알미우,"25,800",하락50,-0.19%,500,79,308,0.24,"3,644",108.40,N/A
1753,KOSEF 독일DAX,"10,585",상승5,+0.05%,0,79,750,0.00,124,N/A,N/A
1754,메리츠 STAR 50 ETN,"7,930",0,0.00%,0,79,"1,000",0.00,0,N/A,N/A
1755,ARIRANG Apple채권혼합Fn,"10,560",상승65,+0.62%,0,79,750,0.00,"4,961",N/A,N/A
1756,VITA 밸류알파액티브,"10,560",상승25,+0.24%,0,79,750,0.00,"157,374",N/A,N/A
1757,KOSEF 200선물레버리지,"14,925",하락20,-0.13%,0,79,530,0.29,"6,636",N/A,N/A
1758,KB 인버스 KOSPI 200 선물 ETN,"11,260",하락25,-0.22%,0,79,700,0.00,2,N/A,N/A
1759,신한 인버스 다우존스지수 선물 ETN(H),"3,940",하락5,-0.13%,0,79,"2,000",0.00,464,N/A,N/A
1760,KB 레버리지 구리 선물 ETN(H),"15,710",하락90,-0.57%,0,79,500,0.00,66,N/A,N/A
1761,KODEX MSCI밸류,"11,205",0,0.00%,0,78,700,0.00,0,N/A,N/A
1762,메리츠 국채30년 ETN,"7,835",하락40,-0.51%,0,78,"1,000",0.00,345,N/A,N/A
1763,TIGER KTOP30,"9,185",상승40,+0.44%,0,78,850,0.00,302,N/A,N/A
1764,TIGER 의료기기,"15,615",하락85,-0.54%,0,78,500,0.00,"1,289",N/A,N/A
1765,ARIRANG KS로우사이즈가중TR,"15,585",하락40,-0.26%,0,78,500,0.00,523,N/A,N/A
1766,TRUE 베트남 VN30 선물 ETN(H),"7,785",상승5,+0.06%,0,78,"1,000",0.00,101,N/A,N/A
1767,ACE 스마트밸류,"12,965",상승5,+0.04%,0,78,600,0.00,21,N/A,N/A
1768,ACE 코스닥(합성),"12,945",상승165,+1.29%,0,78,600,0.00,8,N/A,N/A
1769,HANARO Fn조선해운,"9,695",상승35,+0.36%,0,78,800,0.00,"29,459",N/A,N/A
1770,UNICORN R&D 액티브,"11,070",하락45,-0.40%,0,77,700,0.00,2,N/A,N/A
1771,삼성 알루미늄 선물 ETN,"7,730",상승20,+0.26%,0,77,"1,000",0.00,230,N/A,N/A
1772,TIGER 미국S&P500선물인버스(H),"3,865",하락15,-0.39%,0,77,"2,000",0.00,"9,829",N/A,N/A
1773,KBSTAR KRX300미국달러선물혼합,"15,460",상승90,+0.59%,0,77,500,0.00,41,N/A,N/A
1774,신한 인버스 2X 은 선물 ETN(H),"1,545",상승50,+3.34%,0,77,"5,000",0.00,"61,023",N/A,N/A
1775,코리아써키트2우B,"9,850",상승170,+1.76%,500,77,784,2.34,"12,231",3.93,N/A
1776,HANARO Fn K-메타버스MZ,"7,705",하락80,-1.03%,0,77,"1,000",0.00,"5,429",N/A,N/A
1777,ACE 중국과창판STAR50,"8,555",하락15,-0.18%,0,77,900,0.00,"2,300",N/A,N/A
1778,KOSEF 코스닥150선물레버리지,"5,660",하락15,-0.26%,0,77,"1,360",0.02,"7,855",N/A,N/A
1779,삼성 인버스 2X 금 선물 ETN(H),"7,685",상승130,+1.72%,0,77,"1,000",0.00,"22,274",N/A,N/A
1780,SOL 한국형글로벌전기차&2차전지액티브,"10,385",상승55,+0.53%,0,77,740,0.00,"5,030",N/A,N/A
1781,TIMEFOLIO 미국S&P500액티브,"10,670",상승30,+0.28%,0,77,720,0.00,515,N/A,N/A
1782,KOSEF 차이나A50커넥트레버리지MSCI(합성H),"10,240",0,0.00%,0,77,750,0.01,0,N/A,N/A
1783,마이다스 200커버드콜5%OTM,"12,795",하락10,-0.08%,0,77,600,0.00,33,N/A,N/A
1784,KBSTAR 주식혼합,"38,320",상승105,+0.27%,0,77,200,0.00,6,N/A,N/A
1785,KBSTAR 유로스탁스50(H),"11,770",하락15,-0.13%,0,76,650,0.00,"6,670",N/A,N/A
1786,대신 S&P WTI원유 선물 ETN,"7,650",하락80,-1.03%,0,76,"1,000",0.00,62,N/A,N/A
1787,SOL KRX기후변화솔루션,"12,735",상승95,+0.75%,0,76,600,0.00,"1,151",N/A,N/A
1788,KODEX TDF2040액티브,"10,900",상승20,+0.18%,0,76,700,0.00,963,N/A,N/A
1789,KBSTAR KRX기후변화솔루션,"12,710",상승160,+1.27%,0,76,600,0.00,316,N/A,N/A
1790,ACE 스마트퀄리티,"15,195",하락35,-0.23%,0,76,500,0.00,28,N/A,N/A
1791,TIGER 로우볼,"11,800",상승120,+1.03%,0,76,640,0.00,74,N/A,N/A
1792,TIGER 코스피중형주,"15,050",하락25,-0.17%,0,75,500,0.00,76,N/A,N/A
1793,KODEX Fn멀티팩터,"12,515",상승25,+0.20%,0,75,600,0.00,"16,981",N/A,N/A
1794,KBSTAR 미국장기국채선물(H),"9,335",하락90,-0.95%,0,75,800,0.00,"14,241",N/A,N/A
1795,태영건설우,"5,730",하락40,-0.69%,500,75,"1,302",0.96,"3,201",3.67,N/A
1796,히어로즈 TDF2040액티브,"10,650",상승55,+0.52%,0,75,700,0.00,4,N/A,N/A
1797,KODEX 200 중소형,"12,370",하락75,-0.60%,0,74,600,0.00,"32,859",N/A,N/A
1798,KBSTAR 200에너지화학,"11,565",하락70,-0.60%,0,74,640,0.00,"259,964",N/A,N/A
1799,TIGER 코스닥150IT,"15,400",하락100,-0.65%,0,74,480,0.00,"1,690",N/A,N/A
1800,HANARO Fn K-푸드,"9,825",상승50,+0.51%,0,74,750,0.00,726,N/A,N/A
1801,QV US 500 ETN(H),"10,480",0,0.00%,0,73,700,0.00,0,N/A,N/A
1802,ACE 스마트로우볼,"14,650",0,0.00%,0,73,500,0.00,86,N/A,N/A
1803,KOSEF 차이나내수소비TOP CSI,"9,760",상승40,+0.41%,0,73,750,0.00,"217,276",N/A,N/A
1804,히어로즈 TDF2030액티브,"10,440",상승5,+0.05%,0,73,700,0.00,2,N/A,N/A
1805,KBSTAR 미국장기국채선물레버리지(합성 H),"7,690",하락140,-1.79%,0,73,950,0.00,"25,915",N/A,N/A
1806,HANARO 미국S&P500,"10,370",상승50,+0.48%,0,73,700,0.00,40,N/A,N/A
1807,TIGER MSCI KOREA ESG유니버설,"10,080",하락5,-0.05%,0,73,720,0.00,5,N/A,N/A
1808,KB 인버스 2X KOSPI 200 선물 ETN,"14,485",상승30,+0.21%,0,72,500,0.00,"6,107",N/A,N/A
1809,TIGER 경기방어채권혼합,"9,040",하락35,-0.39%,0,72,800,0.00,710,N/A,N/A
1810,마이티 코스피100,"25,805",하락220,-0.85%,0,72,280,0.00,3,N/A,N/A
1811,KBSTAR 차이나항셍테크,"6,000",하락20,-0.33%,0,72,"1,200",1.29,"5,075",N/A,N/A
1812,ACE 베트남VN30선물블룸버그레버리지(H),"8,995",하락30,-0.33%,0,72,800,0.00,"3,225",N/A,N/A
1813,HANARO Fn친환경에너지,"10,280",상승100,+0.98%,0,72,700,0.00,"35,669",N/A,N/A
1814,KOSEF 차이나A50커넥트MSCI,"9,595",상승110,+1.16%,0,72,750,0.00,25,N/A,N/A
1815,KODEX TSE일본리츠(H),"11,955",상승70,+0.59%,0,72,600,0.00,363,N/A,N/A
1816,KODEX 한중반도체(합성),"11,940",하락125,-1.04%,0,72,600,0.00,156,N/A,N/A
1817,신한 레버리지 10년 국채선물 ETN,"10,235",하락65,-0.63%,0,72,700,0.00,1,N/A,N/A
1818,ACE 스마트모멘텀,"14,315",상승5,+0.03%,0,72,500,0.00,21,N/A,N/A
1819,KBSTAR 국채30년레버리지KAP(합성),"20,175",하락125,-0.62%,0,71,350,0.00,"26,439",N/A,N/A
1820,KBSTAR V&S셀렉트밸류,"14,110",상승100,+0.71%,0,71,500,0.00,6,N/A,N/A
1821,KBSTAR 글로벌농업경제MV,"10,070",상승105,+1.05%,0,70,700,0.00,"1,342",N/A,N/A
1822,파워 고배당저변동성,"29,365",상승115,+0.39%,0,70,240,0.00,"4,847",N/A,N/A
1823,동부건설우,"31,100",하락350,-1.11%,"5,000",70,226,18.57,"2,233",17.90,N/A
1824,대신 천연가스 선물 ETN(H),"7,010",상승230,+3.39%,0,70,"1,000",0.00,"18,233",N/A,N/A
1825,메리츠 레버리지 미국채10년 ETN(H),"7,010",하락90,-1.27%,0,70,"1,000",0.00,"28,818",N/A,N/A
1826,HANARO KRX기후변화솔루션,"12,740",상승175,+1.39%,0,70,550,0.00,590,N/A,N/A
1827,대원전선우,"2,670",하락15,-0.56%,500,70,"2,621",0.81,"5,230",148.33,N/A
1828,KODEX 미국채울트라30년선물인버스(H),"9,990",상승130,+1.32%,0,70,700,0.00,"2,175",N/A,N/A
1829,KBSTAR 200IT,"13,960",상승45,+0.32%,0,70,500,0.00,223,N/A,N/A
1830,KODEX MSCI모멘텀,"11,625",0,0.00%,0,70,600,0.00,10,N/A,N/A
1831,KB KOSDAQ 150 선물 ETN,"9,945",0,0.00%,0,70,700,0.00,2,N/A,N/A
1832,KB 인버스 2X 은 선물 ETN(H),"13,885",상승430,+3.20%,0,69,500,0.00,"1,707",N/A,N/A
1833,신한 인버스 2X 10년 국채선물 ETN,"9,900",0,0.00%,0,69,700,0.00,0,N/A,N/A
1834,KBSTAR 200건설,"13,680",하락210,-1.51%,0,68,500,0.00,"2,028",N/A,N/A
1835,KBSTAR 글로벌데이터센터리츠나스닥(합성),"10,515",상승215,+2.09%,0,68,650,0.00,254,N/A,N/A
1836,WOORI AI ESG액티브,"8,495",하락25,-0.29%,0,68,800,0.00,125,N/A,N/A
1837,HANARO 글로벌신재생에너지MSCI(합성),"9,700",상승105,+1.09%,0,68,700,0.00,32,N/A,N/A
1838,KOSEF 차이나A50커넥트인버스MSCI(합성 H),"9,030",하락95,-1.04%,0,68,750,0.00,56,N/A,N/A
1839,KBSTAR 수출주,"11,275",하락85,-0.75%,0,68,600,0.00,"1,647",N/A,N/A
1840,ARIRANG 코스피,"27,040",하락95,-0.35%,0,68,250,0.00,821,N/A,N/A
1841,TIGER 200커뮤니케이션서비스,"18,775",하락175,-0.92%,0,68,360,0.00,376,N/A,N/A
1842,KODEX 경기소비재,"9,650",상승60,+0.63%,0,68,700,0.00,"3,435",N/A,N/A
1843,KB 레버리지 KRX 리츠 TOP 10 ETN,"6,735",상승60,+0.90%,0,67,"1,000",0.00,878,N/A,N/A
1844,한양증권우,"12,830",하락30,-0.23%,"5,000",67,525,0.19,688,7.08,N/A
1845,ARIRANG KS밸류가중TR,"14,950",하락25,-0.17%,0,67,450,0.00,504,N/A,N/A
1846,HANARO 농업융복합산업,"12,180",상승95,+0.79%,0,67,550,0.00,529,N/A,N/A
1847,ACE 미국스팩&IPO INDXX,"5,560",상승65,+1.18%,0,67,"1,200",0.00,268,N/A,N/A
1848,TRUE 인버스 2X HSCEI ETN(H),"6,645",상승50,+0.76%,0,66,"1,000",0.00,"8,735",N/A,N/A
1849,KODEX 국채선물10년인버스,"52,550",상승50,+0.10%,0,66,126,0.00,67,N/A,N/A
1850,KBSTAR 5대그룹주,"6,610",상승55,+0.84%,0,66,"1,000",0.00,"46,896",N/A,N/A
1851,HANARO 원자력iSelect,"10,955",하락265,-2.36%,0,66,600,0.00,"40,336",N/A,N/A
1852,삼성 HSCEI ETN(H),"6,560",상승35,+0.54%,0,66,"1,000",0.00,10,N/A,N/A
1853,현대비앤지스틸우,"59,400","상승3,400",+6.07%,"5,000",65,110,0.55,"2,539",34.64,N/A
1854,ACE Fn성장소비주도주,"6,525",상승55,+0.85%,0,65,"1,000",0.00,58,N/A,N/A
1855,노루페인트우,"14,060",하락360,-2.50%,500,65,463,0.54,"3,394",24.93,N/A
1856,크라운해태홀딩스우,"10,770",상승90,+0.84%,500,65,601,1.46,234,19.91,N/A
1857,SOL KEDI메가테크액티브,"12,890",하락10,-0.08%,0,64,500,0.00,"23,689",N/A,N/A
1858,ARIRANG 심천차이넥스트(합성),"10,740",상승65,+0.61%,0,64,600,0.00,37,N/A,N/A
1859,HANARO 고배당,"11,700",하락120,-1.02%,0,64,550,0.00,738,N/A,N/A
1860,ACE 스마트하이베타,"12,870",하락50,-0.39%,0,64,500,0.00,27,N/A,N/A
1861,TIGER 차이나항셍25,"14,205",상승30,+0.21%,0,64,450,0.00,"1,819",N/A,N/A
1862,신한 인버스 2X S&P500 선물 ETN,"3,195",상승5,+0.16%,0,64,"2,000",0.00,"6,240",N/A,N/A
1863,히어로즈 글로벌리츠이지스액티브,"9,110",상승290,+3.29%,0,64,700,0.00,933,N/A,N/A
1864,TIGER 200 산업재,"6,640",하락5,-0.08%,0,64,960,0.00,423,N/A,N/A
1865,미래에셋 S&P 2X 천연가스 선물 ETN(H),"1,410",상승80,+6.02%,0,63,"4,500",0.00,"326,957",N/A,N/A
1866,KOSEF 릭소글로벌디지털경제MSCI,"7,925",상승45,+0.57%,0,63,800,0.00,3,N/A,N/A
1867,금강공업우,"10,740",하락60,-0.56%,"1,000",63,590,1.08,"1,243",6.31,N/A
1868,깨끗한나라우,"17,300",하락300,-1.70%,"1,000",63,366,3.57,741,-224.68,N/A
1869,KB 인버스 KOSDAQ150 선물 ETN,"9,030",상승40,+0.44%,0,63,700,0.00,601,N/A,N/A
1870,HANARO Fn5G산업,"11,460",하락150,-1.29%,0,63,550,0.00,"1,321",N/A,N/A
1871,ACE 일본TOPIX인버스(합성 H),"3,705",0,0.00%,0,63,"1,700",0.00,"1,674",N/A,N/A
1872,KODEX 국채선물3년인버스,"52,385",0,0.00%,0,63,120,0.00,0,N/A,N/A
1873,HANARO KRX300,"15,670",상승45,+0.29%,0,63,400,0.00,53,N/A,N/A
1874,SK네트웍스우,"54,800",0,0.00%,"2,500",62,114,0.31,"1,227",157.47,N/A
1875,TIGER 모멘텀,"23,820",하락105,-0.44%,0,62,260,0.00,37,N/A,N/A
1876,KBSTAR 200산업재,"12,370",상승35,+0.28%,0,62,500,0.00,15,N/A,N/A
1877,ARIRANG KS모멘텀가중TR,"13,640",하락30,-0.22%,0,61,450,0.00,500,N/A,N/A
1878,ARIRANG KS로우볼가중TR,"12,270",하락35,-0.28%,0,61,500,0.00,500,N/A,N/A
1879,ARIRANG K-유니콘투자기업액티브,"10,170",하락75,-0.73%,0,61,600,0.00,100,N/A,N/A
1880,대신 인버스 철광석 선물 ETN(H) B,"6,100",하락70,-1.13%,0,61,"1,000",0.00,"10,845",N/A,N/A
1881,금호건설우,"20,850","하락1,150",-5.23%,"5,000",61,292,0.00,"2,642",36.58,N/A
1882,ARIRANG 글로벌MSCI(합성 H),"15,615",상승15,+0.10%,0,61,390,0.00,57,N/A,N/A
1883,KBSTAR 200커뮤니케이션서비스,"11,690",하락95,-0.81%,0,61,520,0.00,242,N/A,N/A
1884,하이트진로홀딩스우,"12,900",하락270,-2.05%,"5,000",61,471,0.67,"7,867",10.14,N/A
1885,KB KOSPI 200 선물 ETN,"8,645",상승30,+0.35%,0,61,700,0.00,2,N/A,N/A
1886,KBSTAR 200고배당커버드콜ATM,"7,530",0,0.00%,0,60,800,0.00,"2,192",N/A,N/A
1887,TIGER 200커버드콜5%OTM,"12,040",하락35,-0.29%,0,60,500,0.00,112,N/A,N/A
1888,KODEX 차이나메타버스액티브,"9,975",하락135,-1.34%,0,60,600,11.51,"2,199",N/A,N/A
1889,TIGER 200 경기소비재,"15,625",하락120,-0.76%,0,59,380,0.00,"1,636",N/A,N/A
1890,메리츠 천연가스 선물 ETN(H),"2,960",상승90,+3.14%,0,59,"2,000",0.00,"173,671",N/A,N/A
1891,WOORI 200,"33,780",하락65,-0.19%,0,59,175,0.00,64,N/A,N/A
1892,ARIRANG 신흥국MSCI인버스(합성 H),"11,315",0,0.00%,0,59,520,0.00,0,N/A,N/A
1893,KOSEF SK그룹대표주,"10,650",하락90,-0.84%,0,59,550,0.00,"2,309",N/A,N/A
1894,KODEX K-이노베이션액티브,"10,610",0,0.00%,0,58,550,0.00,"2,442",N/A,N/A
1895,KBSTAR 헬스케어,"11,610",하락190,-1.61%,0,58,500,0.00,"24,699",N/A,N/A
1896,계양전기우,"4,935",하락115,-2.28%,500,58,"1,169",1.94,"2,221",-6.84,N/A
1897,MASTER 테크미디어텔레콤액티브,"8,220",하락45,-0.54%,0,58,700,0.00,"1,611",N/A,N/A
1898,KBSTAR 중소형고배당,"11,475",하락10,-0.09%,0,57,500,0.00,10,N/A,N/A
1899,삼성 항셍테크 ETN(H),"5,710",상승45,+0.79%,0,57,"1,000",0.00,10,N/A,N/A
1900,SOL 한국형글로벌플랫폼&메타버스액티브,"10,090",0,0.00%,0,56,560,0.00,75,N/A,N/A
1901,ARIRANG 단기채권액티브,"108,560",상승5,0.00%,0,56,52,0.00,"9,305",N/A,N/A
1902,TIGER 라틴35,"4,020",상승20,+0.50%,0,56,"1,400",0.00,"1,063",N/A,N/A
1903,ARIRANG KS퀄리티가중TR,"13,660",하락50,-0.36%,0,55,400,0.00,500,N/A,N/A
1904,HK S&P코리아로우볼,"12,110",하락20,-0.16%,0,54,450,0.00,49,N/A,N/A
1905,HANARO 글로벌백신치료제MSCI,"10,860",하락75,-0.69%,0,54,500,0.00,13,N/A,N/A
1906,KBSTAR 우량업종,"10,830",하락20,-0.18%,0,54,500,0.00,391,N/A,N/A
1907,KBSTAR 200중공업,"10,000",하락85,-0.84%,0,54,540,0.00,"2,492",N/A,N/A
1908,ARIRANG 스마트베타Quality채권혼합,"10,785",하락35,-0.32%,0,54,500,0.00,952,N/A,N/A
1909,HK 베스트일레븐액티브,"7,670",하락85,-1.10%,0,54,700,0.00,446,N/A,N/A
1910,노루홀딩스우,"22,000",하락200,-0.90%,500,54,244,1.58,"1,516",11.90,N/A
1911,ACE 국채선물10년인버스,"107,095",0,0.00%,0,54,50,0.00,0,N/A,N/A
1912,ACE 필리핀MSCI(합성),"13,285",하락25,-0.19%,0,53,400,0.00,273,N/A,N/A
1913,ACE 주주환원가치주액티브,"10,570",하락5,-0.05%,0,53,500,0.00,837,N/A,N/A
1914,ACE 국채선물3년인버스,"105,245",0,0.00%,0,53,50,0.00,0,N/A,N/A
1915,KBSTAR TDF2040액티브,"10,435",상승80,+0.77%,0,52,500,0.00,216,N/A,N/A
1916,TIGER 200에너지화학레버리지,"13,015",상승25,+0.19%,0,52,400,0.00,"2,044",N/A,N/A
1917,KBSTAR TDF2050액티브,"10,410",상승50,+0.48%,0,52,500,0.00,"3,272",N/A,N/A
1918,KBSTAR TDF2030액티브,"10,400",상승85,+0.82%,0,52,500,0.00,297,N/A,N/A
1919,WOORI 미국S&P우주항공&디펜스,"10,390",상승70,+0.68%,0,52,500,0.00,"23,160",N/A,N/A
1920,TIGER 코스피대형주,"12,890",하락50,-0.39%,0,52,400,0.00,417,N/A,N/A
1921,KOSEF 미국ETF산업STOXX,"10,235",상승25,+0.24%,0,51,500,0.00,115,N/A,N/A
1922,KBSTAR 200경기소비재,"9,840",하락60,-0.61%,0,51,520,0.00,24,N/A,N/A
1923,TIGER 증권,"3,935",상승15,+0.38%,0,51,"1,300",0.01,"2,638",N/A,N/A
1924,TRUE 인버스 나스닥 100 ETN,"5,065",상승35,+0.70%,0,51,"1,000",0.00,369,N/A,N/A
1925,WOORI 미국S&P500,"10,125",상승80,+0.80%,0,51,500,0.00,"1,818",N/A,N/A
1926,서울식품우,"2,270",상승20,+0.89%,100,50,"2,224",0.18,"11,732","1,135.00",N/A
1927,CJ씨푸드1우,"25,150",상승200,+0.80%,500,50,200,0.19,"1,201",122.68,N/A
1928,ACE Fn5G플러스,"7,165",하락55,-0.76%,0,50,700,0.00,227,N/A,N/A
1929,KODEX MSCI퀄리티,"8,315",하락25,-0.30%,0,50,600,0.00,12,N/A,N/A
1930,성문전자우,"8,300",하락160,-1.89%,500,50,600,0.16,265,81.37,N/A
1931,ARIRANG 200동일가중,"9,955",하락55,-0.55%,0,50,500,0.00,"1,506",N/A,N/A
1932,TIGER 지주회사,"9,950",상승60,+0.61%,0,50,500,0.00,"1,681",N/A,N/A
1933,미래에셋 인버스 전기전자 Core5 ETN,"2,485",상승10,+0.40%,0,50,"2,000",0.00,1,N/A,N/A
1934,KBSTAR 200철강소재,"9,550",하락100,-1.04%,0,50,520,0.00,"55,102",N/A,N/A
1935,KBSTAR Fn K-뉴딜디지털플러스,"9,855",하락85,-0.86%,0,49,500,0.00,27,N/A,N/A
1936,ACE 차이나항셍테크,"5,985",0,0.00%,0,48,800,5.99,"3,527",N/A,N/A
1937,KBSTAR Fn창업투자회사,"6,810",하락75,-1.09%,0,48,700,0.00,528,N/A,N/A
1938,HANARO 200선물인버스,"10,570",상승35,+0.33%,0,48,450,1.69,180,N/A,N/A
1939,KODEX MSCI EM선물(H),"7,915",상승80,+1.02%,0,47,600,0.00,122,N/A,N/A
1940,KBSTAR 팔라듐선물(H),"8,600",상승420,+5.13%,0,47,550,0.00,"28,318",N/A,N/A
1941,신한 인버스 2X 금 선물 ETN,"4,730",상승95,+2.05%,0,47,"1,000",0.00,"27,148",N/A,N/A
1942,SOL 차이나강소기업CSI500(합성 H),"5,255",상승20,+0.38%,0,47,900,0.00,"1,274",N/A,N/A
1943,HANARO 미국메타버스iSelect,"9,375",하락15,-0.16%,0,47,500,0.00,161,N/A,N/A
1944,히어로즈 리츠이지스액티브,"7,180",0,0.00%,0,47,650,0.00,3,N/A,N/A
1945,유유제약2우B,"14,290",하락250,-1.72%,"1,000",47,326,0.04,554,-47.32,N/A
1946,HANARO Fn골프테마,"6,600",하락30,-0.45%,0,46,700,0.00,"1,024",N/A,N/A
1947,MASTER 스마트커머스액티브,"7,655",상승85,+1.12%,0,46,600,0.00,"1,423",N/A,N/A
1948,KODEX 멀티에셋하이인컴(H),"9,185",상승5,+0.05%,0,46,500,0.00,44,N/A,N/A
1949,흥국화재우,"5,910",하락60,-1.01%,"5,000",45,768,0.26,"1,230",2.61,N/A
1950,진흥기업우B,"5,280",하락100,-1.86%,500,45,857,0.23,"1,170",15.62,N/A
1951,ARIRANG 글로벌D램반도체iSelect,"11,285",하락175,-1.53%,0,45,400,0.00,159,N/A,N/A
1952,ARIRANG K리츠Fn,"7,470",상승35,+0.47%,0,45,600,0.00,162,N/A,N/A
1953,HK 하이볼액티브,"8,100",하락65,-0.80%,0,45,550,0.00,"2,403",N/A,N/A
1954,ARIRANG 코스피중형주,"11,065",하락80,-0.72%,0,44,400,0.00,507,N/A,N/A
1955,마이티 200커버드콜ATM레버리지,"7,260",하락40,-0.55%,0,44,600,0.00,1,N/A,N/A
1956,KOSEF 200선물인버스,"5,910",상승10,+0.17%,0,43,730,0.00,"3,245",N/A,N/A
1957,ARIRANG 코스닥150선물인버스,"6,130",하락15,-0.24%,0,43,700,0.00,"17,992",N/A,N/A
1958,하나 블룸버그 2X 천연가스 선물 ETN(H),"1,425",상승100,+7.55%,0,43,"3,000",0.00,"166,256",N/A,N/A
1959,KODEX 퀄리티Plus,"8,495",하락30,-0.35%,0,42,500,0.00,"2,909",N/A,N/A
1960,TIGER 200 생활소비재,"8,800",상승160,+1.85%,0,42,480,0.00,"5,629",N/A,N/A
1961,QV 인버스 레버리지 S&P500 ETN,"2,100",상승10,+0.48%,0,42,"2,000",0.00,5,N/A,N/A
1962,KOSEF 코스닥150선물인버스,"7,050",상승10,+0.14%,0,42,590,0.00,"16,394",N/A,N/A
1963,동양2우B,"13,180",하락30,-0.23%,500,41,309,0.00,434,-732.22,N/A
1964,KBSTAR 코스닥150선물인버스,"4,065",0,0.00%,0,41,"1,000",0.00,"30,268",N/A,N/A
1965,동양우,"6,540",상승30,+0.46%,500,40,618,0.29,"1,878",-363.33,N/A
1966,ARIRANG 글로벌수소&차세대연료전지MV,"7,335",상승125,+1.73%,0,40,550,0.00,"9,027",N/A,N/A
1967,KBSTAR 200금융,"8,060",상승45,+0.56%,0,40,500,0.00,555,N/A,N/A
1968,미래에셋 인버스 원유선물혼합 ETN(H),"3,970",상승65,+1.66%,0,40,"1,000",0.00,"2,615",N/A,N/A
1969,TRUE 레버리지 HSCEI ETN(H),"3,935",하락20,-0.51%,0,39,"1,000",0.00,6,N/A,N/A
1970,진흥기업2우B,"13,340",하락200,-1.48%,500,39,295,0.17,350,39.47,N/A
1971,대신 S&P 2X 천연가스 선물 ETN,"1,305",상승85,+6.97%,0,39,"3,000",0.00,"141,446",N/A,N/A
1972,HANARO 코스닥150선물레버리지,"11,415",하락50,-0.44%,0,39,340,0.00,"1,275",N/A,N/A
1973,TIGER 금속선물(H),"6,370",상승40,+0.63%,0,38,600,0.00,"1,004",N/A,N/A
1974,ARIRANG 글로벌희토류전략자원기업MV,"8,445",상승170,+2.05%,0,38,450,0.00,"10,998",N/A,N/A
1975,KBSTAR Fn플랫폼테마,"7,185",하락135,-1.84%,0,37,520,0.00,33,N/A,N/A
1976,TIGER 방송통신,"7,790",상승30,+0.39%,0,36,460,0.00,"7,018",N/A,N/A
1977,ARIRANG 코스닥150,"13,960",하락50,-0.36%,0,35,250,0.00,927,N/A,N/A
1978,삼성 레버리지 HSCEI ETN(H),"3,435",하락25,-0.72%,0,34,"1,000",0.00,"4,222",N/A,N/A
1979,ACE 인버스,"5,650",상승20,+0.36%,0,34,600,0.00,893,N/A,N/A
1980,KBSTAR 200생활소비재,"6,640",상승100,+1.53%,0,33,500,0.00,"91,681",N/A,N/A
1981,KODEX 골드선물인버스(H),"6,620",0,0.00%,0,33,500,0.00,"3,579",N/A,N/A
1982,TIGER KRX BBIG K-뉴딜레버리지,"3,300",하락65,-1.93%,0,33,"1,000",0.00,"15,197",N/A,N/A
1983,ARIRANG 주도업종,"9,365",하락15,-0.16%,0,33,350,0.00,526,N/A,N/A
1984,KBSTAR 글로벌원자력iSelect,"10,095",상승190,+1.92%,0,30,300,0.00,"5,249",N/A,N/A
1985,ACE 싱가포르리츠채권혼합모닝스타,"9,705",하락10,-0.10%,0,29,300,0.00,5,N/A,N/A
1986,ARIRANG 글로벌인공지능산업MV,"9,605",상승60,+0.63%,0,29,300,0.00,"2,732",N/A,N/A
1987,KBSTAR 미국장기국채선물인버스(H),"9,600",상승100,+1.05%,0,29,300,0.00,36,N/A,N/A
1988,메리츠 블룸버그 2X 천연가스 선물 ETN(H),"1,410",상승75,+5.62%,0,28,"2,000",0.00,"270,885",N/A,N/A
1989,흥국화재2우B,"18,250",하락320,-1.72%,"5,000",28,154,0.32,838,8.06,N/A
1990,ARIRANG 중형주저변동50,"10,990",상승15,+0.14%,0,27,250,0.00,500,N/A,N/A
1991,KBSTAR 미국장기국채선물인버스2X(합성 H),"8,630",상승145,+1.71%,0,26,300,0.00,630,N/A,N/A
1992,ARIRANG 국채선물3년,"53,195",0,0.00%,0,26,48,0.00,0,N/A,N/A
